from,to,early,morning,am_peak,inter_peak,pm_peak,evening,late,night
940GZZLUERC,940GZZLUMGT,0.0,12.4,131.569,62.276,45.098,11.2960005,2.893,0.0
940GZZLUERC,940GZZLUNHG,0.0,0.802,36.386,54.119,36.008,17.193,2.849,0.0
940GZZLUERC,940GZZLUODS,0.0,0.107,13.824,22.92,22.838,9.91,4.482,0.0
940GZZLUERC,940GZZLUOXC,0.0,0.188,4.104,13.504,8.838,2.557,0.387,0.0
940GZZLUERC,940GZZLUPAC,0.0,1.8100001,14.4470005,41.785,47.129,19.893,7.0490003,0.0
940GZZLUERC,940GZZLUPCC,0.0,0.0,2.71,10.788,10.387,5.766,1.108,0.0
940GZZLUERC,940GZZLUQWY,0.0,0.0,0.226,1.042,0.413,0.185,0.374,0.0
940GZZLUERC,940GZZLURGP,0.0,0.0,0.503,0.999,0.173,0.116000004,0.0,0.0
940GZZLUERC,940GZZLURYO,0.0,0.203,6.058,17.927,14.301,8.47,2.429,0.0
940GZZLUERC,940GZZLURSQ,0.0,0.218,2.227,4.042,2.784,1.45,0.915,0.0
940GZZLUERC,940GZZLUSJP,0.0,0.356,15.332,24.032,4.746,1.854,0.16600001,0.0
940GZZLUERC,940GZZLUSJW,0.0,0.095,0.724,4.699,3.163,1.675,0.288,0.0
940GZZLUERC,940GZZLUSPU,0.0,0.0,2.26,2.878,0.661,0.009000001,0.111,0.0
940GZZLUERC,940GZZLUSBC,0.0,1.502,2.603,11.443,15.819,5.112,0.629,0.0
940GZZLUERC,940GZZLUSSQ,0.0,0.492,28.066,53.387,31.739,8.886,1.5649999,0.0
940GZZLUERC,940GZZLUSKS,0.0,2.2,46.465,88.255,54.062,17.302,2.063,0.0
940GZZLUERC,940GZZLUSKW,0.0,0.227,0.0,0.844,0.561,0.199,0.35,0.0
940GZZLUERC,940GZZLUCHX,0.0,0.0,1.417,3.578,4.849,1.149,0.01,0.0
940GZZLUERC,940GZZLUSWC,0.0,0.0,0.507,6.293,3.094,4.081,0.765,0.0
940GZZLUERC,940GZZLUTMP,0.0,0.918,3.5310001,4.713,2.562,0.244,0.0,0.0
940GZZLUERC,940GZZLUTCR,0.0,0.0,1.38,3.524,2.072,0.941,0.016,0.0
940GZZLUERC,940GZZLUTWH,0.0,1.386,28.759,54.279,43.171,6.105,0.933,0.0
940GZZLUERC,940GZZLUVIC,0.0,0.981,5.078,19.245,25.421999,11.228,1.906,0.0
940GZZLUERC,940GZZLUWRR,0.0,0.0,0.102,0.484,0.21800001,0.106,0.108,0.0
940GZZLUERC,940GZZLUWLO,0.0,0.208,2.738,8.263,10.148,2.396,1.088,0.0
940GZZLUERC,940GZZLUWBN,0.0,5.761,46.471,34.084,48.542,19.554,7.203,0.0
940GZZLUERC,940GZZLUWHP,0.0,0.146,1.021,2.998,7.038,1.317,0.298,0.0
940GZZLUERC,940GZZLUWKN,0.0,0.452,4.67,13.849,18.075,9.405,3.77,0.0
940GZZLUERC,940GZZLUWSM,0.0,0.168,16.373,25.958,7.528,1.609,0.139,0.0
940GZZLUERC,940GZZLUWPL,0.0,2.21,19.203,33.654,35.341,13.6,5.978,0.0
940GZZLUERC,940GZZLUWIG,0.0,0.0,0.32,3.175,5.184,1.29,0.902,0.0
940GZZLUERC,940GZZLUPCO,0.0,0.111,1.595,2.084,1.317,0.749,0.202,0.0
940GZZLUERC,940GZZLUVXL,0.0,0.0,0.52,2.258,2.723,1.118,0.183,0.0
940GZZLUERC,940GZZLUBXN,0.0,0.161,0.239,2.586,5.451,1.002,1.02,0.0
940GZZLUERC,940GZZLUSWK,0.0,0.0,1.856,3.583,3.637,1.507,0.528,0.0
940GZZLUERC,940GZZLUBMY,0.0,0.0,2.123,1.273,3.489,0.576,0.717,0.0
940GZZLUERC,940GZZLUCWR,0.0,0.309,2.248,7.415,7.921,5.789,1.918,0.0
940GZZLUEAC,940GZZLUBBN,0.0,2.354,16.659,12.761,6.206,1.131,0.45000002,0.0
940GZZLUEAC,940GZZLUALD,0.0,0.119,9.489,10.791,6.316,0.355,0.462,0.0
940GZZLUEAC,940GZZLUADE,0.0,0.626,22.197,35.862,20.806,10.025,2.751,0.0
940GZZLUEAC,940GZZLUAGL,0.0,10.254,199.137,202.394,140.01,64.935,23.376,0.0
940GZZLUEAC,940GZZLUBST,0.0,22.103,189.247,162.84,81.233,22.081,6.686,0.0
940GZZLUEAC,940GZZLUBNK,0.0,37.962,329.781,300.143,299.5,83.07,27.559,0.0
940GZZLUEAC,940GZZLUBSC,0.0,2.054,36.035,15.231,8.614,4.766,2.411,0.0
940GZZLUEAC,940GZZLUBWT,0.0,0.24,1.138,2.696,2.55,1.6060001,0.012,0.0
940GZZLUEAC,940GZZLUBLG,0.0,1.628,26.076,50.572998,49.499,26.897,11.026,0.0
940GZZLUEAC,940GZZLUBKF,0.0,0.29,3.223,4.96,2.812,0.819,0.044,0.0
940GZZLUEAC,940GZZLUBND,0.0,7.758,48.408,55.842,33.727,5.964,2.095,0.0
940GZZLUEAC,940GZZLUBOR,0.0,0.678,9.158,24.022,14.224,6.397,1.876,0.0
940GZZLUEAC,940GZZLUCAR,0.0,3.843,23.898,12.493,13.993,7.172,4.776,0.0
940GZZLUEAC,940GZZLUCTN,0.0,8.024,80.402,108.294,63.921,29.594,7.496,0.0
940GZZLUEAC,940GZZLUCST,0.0,0.0,2.113,2.118,2.507,0.298,0.071,0.0
940GZZLUEAC,940GZZLUCHL,0.0,1.0370001,17.622,28.562,13.629,2.344,0.69,0.0
940GZZLUEAC,940GZZLUEMB,0.0,3.945,95.505,66.303,44.632,11.995,4.169,0.0
940GZZLUEAC,940GZZLUCGN,0.0,0.066,10.458,24.941,16.777,2.99,0.113000005,0.0
940GZZLUEAC,940GZZLUECT,0.0,3.595,42.690998,30.379,20.079,14.687,8.644,0.0
940GZZLUEAC,940GZZLUEUS,0.0,26.329,103.34,162.144,136.272,46.867,10.902,0.0
940GZZLUEAC,940GZZLUESQ,0.0,0.103,1.532,1.8,1.786,0.46,0.0,0.0
940GZZLUEAC,940GZZLUFCN,0.0,0.0,13.8619995,9.687,4.763,1.3280001,0.57,0.0
940GZZLUEAC,940GZZLUFYR,0.0,1.399,20.184,11.738,12.675,5.383,1.377,0.0
940GZZLUEAC,940GZZLUFPK,0.0,6.334,42.481,55.209,54.683,28.148,16.12,0.0
940GZZLUEAC,940GZZLUFBY,0.0,2.352,34.826,27.045,13.354,7.051,2.75,0.0
940GZZLUEAC,940GZZLUGTR,0.0,3.112,36.878,28.463,20.003,7.749,2.938,0.0
940GZZLUEAC,940GZZLUGDG,0.0,4.501,67.8,50.754,20.0,4.862,0.805,0.0
940GZZLUEAC,940GZZLUGPS,0.0,0.085,1.403,1.752,2.553,0.99300003,0.0,0.0
940GZZLUEAC,940GZZLUGPK,0.0,8.534,70.946,50.896,23.925,4.656,1.403,0.0
940GZZLUEAC,940GZZLUHSD,0.0,15.306,141.989,53.854,46.739,15.147,5.148,0.0
940GZZLUEAC,940GZZLUHAI,0.0,0.14,18.535,8.641,3.535,4.404,3.408,0.0
940GZZLUEAC,940GZZLUHSK,0.0,8.954,53.332,33.885,17.198,5.622,0.865,0.0
940GZZLUEAC,940GZZLUHBN,0.0,0.347,21.228,31.657,18.886,3.71,0.403,0.0
940GZZLUEAC,940GZZLUHPK,0.0,1.187,21.946,8.801,6.113,1.909,1.202,0.0
940GZZLUEAC,940GZZLUHWY,0.0,3.275,28.158,31.836,14.958,9.148,5.412,0.0
940GZZLUEAC,940GZZLUHPC,0.0,2.526,31.911,20.467001,8.167,2.654,0.234,0.0
940GZZLUEAC,940GZZLUKNG,0.0,0.368,1.623,8.886,8.234,4.535,2.052,0.0
940GZZLUEAC,940GZZLUKOY,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0
940GZZLUEAC,940GZZLUKSH,0.0,3.252,25.631,19.043,19.362,11.175,3.948,0.0
940GZZLUEAC,940GZZLUKBN,0.0,1.426,10.303,11.835,14.8550005,6.657,3.92,0.0
940GZZLUEAC,940GZZLUKSX,0.0,42.991,218.564,322.412,244.866,64.929,23.166,0.0
940GZZLUEAC,940GZZLUKNB,0.0,7.417,90.0,78.672,34.625,6.594,1.455,0.0
940GZZLUEAC,940GZZLULBN,0.0,0.894,9.988,20.279,9.722,5.254,1.676,0.0
940GZZLUEAC,940GZZLULGT,0.0,0.593,3.493,4.68,5.657,0.986,0.716,0.0
940GZZLUEAC,940GZZLULSQ,0.0,2.559,24.171,54.286,35.37,9.77,2.777,0.0
940GZZLUEAC,940GZZLULVT,0.0,8.18,51.747,98.887,133.708,37.599,14.906,0.0
940GZZLUEAC,940GZZLULNB,0.0,35.468,381.507,424.481,538.214,152.899,46.837,0.0
940GZZLUEAC,940GZZLUMSH,0.0,0.105000004,2.294,2.402,1.177,0.299,0.0,0.0
940GZZLUEAC,940GZZLUMBA,0.0,2.475,48.383,35.581,21.335001,4.848,2.203,0.0
940GZZLUEAC,940GZZLUMYB,0.0,20.271,144.08,108.018,146.703,43.539,17.914,0.0
940GZZLUEAC,940GZZLUMED,0.0,0.34,15.931,46.991,32.961,15.052,7.656,0.0
940GZZLUEAC,940GZZLUMGT,0.0,42.924,490.77798,242.997,315.958,67.79,23.213,0.0
940GZZLUEAC,940GZZLUMTC,0.0,1.818,25.565,5.96,5.039,1.406,1.276,0.0
940GZZLUEAC,940GZZLUNHG,0.0,3.5180001,50.403,25.801,19.676,7.249,2.227,0.0
940GZZLUEAC,940GZZLUODS,0.0,17.112,417.962,336.965,229.059,117.647,39.751,0.0
940GZZLUEAC,940GZZLUOVL,0.0,3.54,28.716,32.121,28.49,18.813,8.929,0.0
940GZZLUEAC,940GZZLUOXC,0.0,67.531,804.10803,730.81,412.137,80.421,16.224,0.0
940GZZLUEAC,940GZZLUPAC,0.0,64.91,394.466,264.462,325.72,100.344,24.95,0.0
940GZZLUEAC,940GZZLUPCC,0.0,40.288,530.468,549.699,373.272,121.492,30.567,0.0
940GZZLUEAC,940GZZLUQWY,0.0,2.094,17.56,22.33,12.992,6.036,2.208,0.0
940GZZLUEAC,940GZZLURGP,0.0,10.729,200.056,98.502,48.451,11.016,1.307,0.0
940GZZLUEAC,940GZZLURYO,0.0,0.116,5.098,4.547,3.442,2.254,0.30200002,0.0
940GZZLUEAC,940GZZLURSQ,0.0,0.385,17.315,15.6,9.204,1.73,0.61800003,0.0
940GZZLUEAC,940GZZLUSJP,0.0,1.816,45.574,47.767,16.175,2.6299999,0.163,0.0
940GZZLUEAC,940GZZLUSJW,0.0,2.68,18.447,10.095,7.914,6.187,1.417,0.0
940GZZLUEAC,940GZZLUSPU,0.0,0.654,10.519,14.1710005,6.162,0.779,0.755,0.0
940GZZLUEAC,940GZZLUSBC,0.0,6.727,55.459,76.741,52.153,16.828,8.301,0.0
940GZZLUEAC,940GZZLUSSQ,0.0,2.791,61.202,53.972,25.649,6.65,1.337,0.0
940GZZLUEAC,940GZZLUSKS,0.0,11.512,147.018,123.458,50.72,15.2960005,3.1,0.0
940GZZLUEAC,940GZZLUSKW,0.0,4.5429997,30.605999,49.649,65.575,39.143,17.165,0.0
940GZZLUEAC,940GZZLUCHX,0.0,8.285,142.265,185.206,194.728,51.375,8.983,0.0
940GZZLUEAC,940GZZLUSWC,0.0,0.931,22.161,14.428,19.661,5.701,1.811,0.0
940GZZLUEAC,940GZZLUTMP,0.0,0.619,8.063,8.873,4.085,2.493,0.656,0.0
940GZZLUEAC,940GZZLUTCR,0.0,6.398,94.485,95.046,63.461,13.779,3.573,0.0
940GZZLUEAC,940GZZLUTWH,0.0,1.23,12.078,24.517,32.986,6.191,1.113,0.0
940GZZLUEAC,940GZZLUVIC,0.0,10.425,71.456,95.359,87.354004,24.209,11.816,0.0
940GZZLUEAC,940GZZLUWRR,0.0,5.399,81.275,39.479,23.794,7.879,1.441,0.0
940GZZLUEAC,940GZZLUWKA,0.0,1.259,39.555,23.764,25.887,9.787,4.243,0.0
940GZZLUEAC,940GZZLUWLO,0.0,18.984,193.443,193.472,254.787,102.687996,42.428,0.0
940GZZLUEAC,940GZZLUWBN,0.0,1.482,15.241,9.526,7.082,3.331,1.286,0.0
940GZZLUEAC,940GZZLUWHP,0.0,3.943,11.589,7.551,10.723001,4.799,2.5,0.0
940GZZLUEAC,940GZZLUWKN,0.0,1.006,18.986,13.621,8.254,5.108,4.222,0.0
940GZZLUEAC,940GZZLUWSM,0.0,1.894,13.738,17.237,7.125,1.325,0.042,0.0
940GZZLUEAC,940GZZLUWPL,0.0,1.932,19.717,23.057,17.747,11.316,4.337,0.0
940GZZLUEAC,940GZZLUWIG,0.0,0.264,5.465,9.103,15.133,8.797,5.426,0.0
940GZZLUEAC,940GZZLUERB,0.0,7.0559998,165.199,100.179,53.71,14.204,8.423,0.0
940GZZLUEAC,940GZZLUPCO,0.0,1.047,14.893,18.973,12.797,5.492,1.336,0.0
940GZZLUEAC,940GZZLUVXL,0.0,12.396,29.223,30.704,35.619,15.727,5.992,0.0
940GZZLUEAC,940GZZLUBXN,0.0,1.387,32.27,79.429,85.024,60.263,19.06,0.0
940GZZLUEAC,940GZZLUSWK,0.0,0.226,1.877,5.046,2.747,2.148,0.235,0.0
940GZZLUEAC,940GZZLUBMY,0.0,0.683,4.517,11.525,9.052,6.038,3.341,0.0
940GZZLUEAC,940GZZLUCWR,0.0,0.822,14.05,40.029,41.602,22.861,7.719,0.0
940GZZLUEUS,940GZZLUBBN,0.0,1.855,35.389,23.92,7.361,2.642,0.941,0.0
940GZZLUEUS,940GZZLUALD,0.0,2.233,80.027,52.865,26.481,9.101,2.462,0.0
940GZZLUEUS,940GZZLUADE,0.0,1.467,18.438,32.658,16.538,9.586,3.192,0.0
940GZZLUEUS,940GZZLUAGL,0.0,8.365,228.524,278.49,197.917,83.872,17.637,0.0
940GZZLUEUS,940GZZLUBST,0.0,0.321,7.784,30.257,11.352,4.752,1.039,0.0
940GZZLUEUS,940GZZLUBNK,0.0,113.078,1956.609,1110.473,768.925,295.39,55.515,0.0
940GZZLUEUS,940GZZLUBSC,0.0,0.201,18.72,22.901001,16.948,12.191,3.636,0.0
940GZZLUEUS,940GZZLUBWT,0.0,0.0,0.208,8.414,3.529,1.798,0.492,0.0
940GZZLUEUS,940GZZLUBLG,0.0,1.756,20.571,35.332,28.191,26.311,10.682,0.0
940GZZLUEUS,940GZZLUBKF,0.0,3.8040001,116.698,69.418,29.184,7.2730002,1.383,0.0
940GZZLUEUS,940GZZLUBND,0.0,7.18,70.824,95.703,37.892,11.822,2.124,0.0
940GZZLUEUS,940GZZLUBOR,0.0,6.469,152.614,148.752,71.739,37.54,13.37,0.0
940GZZLUEUS,940GZZLUCAR,0.0,1.54,14.38,19.012,17.971,12.617,3.974,0.0
940GZZLUEUS,940GZZLUCTN,0.0,10.682,134.243,227.478,114.949,67.644,10.429,0.0
940GZZLUEUS,940GZZLUCST,0.0,0.82,17.153,8.098,3.386,0.524,0.0,0.0
940GZZLUEUS,940GZZLUCHL,0.0,4.073,165.687,129.772,24.518,4.125,0.842,0.0
940GZZLUEUS,940GZZLUEMB,0.0,14.655,235.946,174.94,72.58,16.383,1.255,0.001
940GZZLUEUS,940GZZLUCGN,0.0,0.481,13.272,72.917,22.888,7.0169997,0.831,0.0
940GZZLUEUS,940GZZLUECT,0.0,1.462,47.777,98.326,53.666,34.508,11.145,0.0
940GZZLUEUS,940GZZLUERC,0.0,0.182,2.397,7.006,3.882,1.486,0.638,0.0
940GZZLUEUS,940GZZLUEAC,0.0,3.902,95.956,124.118,107.52,64.387,23.986,0.0
940GZZLUEUS,940GZZLUESQ,0.0,0.086,9.774,1.43,1.554,0.719,0.041,0.0
940GZZLUEUS,940GZZLUFCN,0.0,5.522,105.885,86.232,42.683,23.988,4.678,0.0
940GZZLUEUS,940GZZLUFYR,0.0,0.0,1.169,3.187,2.565,2.66,0.894,0.0
940GZZLUEUS,940GZZLUFPK,0.0,18.984,127.677,250.434,416.452,262.853,68.447,0.006
940GZZLUEUS,940GZZLUFBY,0.0,1.034,24.377,39.199,25.414,19.218,3.52,0.0
940GZZLUEUS,940GZZLUGTR,0.0,4.188,55.647,85.494,50.05,28.039,7.758,0.0
940GZZLUEUS,940GZZLUGDG,0.0,4.835,88.693,110.745,34.078,14.705,2.402,0.001
940GZZLUEUS,940GZZLUGPS,0.0,0.141,1.2590001,1.982,1.033,0.243,0.01,0.0
940GZZLUEUS,940GZZLUGPK,0.0,36.15,463.462,518.181,162.73,37.911,6.015,0.001
940GZZLUEUS,940GZZLUHSD,0.0,1.8019999,73.214,52.909,42.297,26.906,5.949,0.0
940GZZLUEUS,940GZZLUHAI,0.0,22.897,366.881,445.917,675.411,449.289,100.045,0.0
940GZZLUEUS,940GZZLUHSK,0.0,2.043,35.709,59.578,23.69,9.228,2.375,0.0
940GZZLUEUS,940GZZLUHBN,0.0,2.145,78.32,101.085,26.77,6.834,1.789,0.0
940GZZLUEUS,940GZZLUHPK,0.0,1.405,12.066,18.157,9.504,7.446,1.394,0.0
940GZZLUEUS,940GZZLUHWY,0.0,0.282,18.391,36.707,35.045002,25.659,7.622,0.001
940GZZLUEUS,940GZZLUHPC,0.0,0.782,26.578,24.906,6.888,2.17,0.237,0.0
940GZZLUEUS,940GZZLUKNG,0.0,2.977,26.046,34.102,42.581,30.667,9.699,0.001
940GZZLUEUS,940GZZLUKOY,0.0,0.0,0.0,0.0,0.0,0.053000003,0.0,0.0
940GZZLUEUS,940GZZLUKSH,0.0,8.666,83.084,106.64,89.137,67.328,20.629,0.001
940GZZLUEUS,940GZZLUKBN,0.0,0.175,0.88199997,4.88,5.559,6.066,2.1,0.0
940GZZLUEUS,940GZZLUKSX,0.001,34.189,169.16,311.201,220.013,101.905,28.258,0.007
940GZZLUEUS,940GZZLUKNB,0.0,3.764,78.918,114.718,35.067,10.404,1.624,0.0
940GZZLUEUS,940GZZLULBN,0.0,8.283,28.961,34.383,18.159,9.099,1.765,0.0
940GZZLUEUS,940GZZLULGT,0.0,3.243,9.743,41.015,28.375,10.746,3.707,0.0
940GZZLUEUS,940GZZLULSQ,0.0,22.619,285.769,613.805,323.322,109.239,16.324,0.003
940GZZLUEUS,940GZZLULVT,0.0,6.758,109.055,132.57,108.734,45.062,10.526,0.0
940GZZLUEUS,940GZZLULNB,0.0,56.374,770.591,895.598,964.851,477.723,113.745,0.0
940GZZLUEUS,940GZZLUMSH,0.0,2.393,38.297,13.211,1.97,0.607,0.121,0.0
940GZZLUEUS,940GZZLUMBA,0.0,2.984,70.159,71.241,33.865,9.18,2.297,0.0
940GZZLUEUS,940GZZLUMYB,0.0,0.717,12.462,38.156,33.234,41.414,5.349,0.0
940GZZLUEUS,940GZZLUMED,0.0,1.573,15.068,30.791,24.408,20.606,6.917,0.0
940GZZLUEUS,940GZZLUMGT,0.0,63.513,1139.726,489.307,155.877,46.495,6.459,0.0
940GZZLUEUS,940GZZLUMTC,0.0,0.985,37.521,34.522,20.003,12.289,4.553,0.0
940GZZLUEUS,940GZZLUNHG,0.0,1.1159999,20.982,34.99,25.302,14.884,3.696,0.0
940GZZLUEUS,940GZZLUODS,0.0,19.62,872.858,647.157,393.381,188.811,45.513,0.0
940GZZLUEUS,940GZZLUOVL,0.0,2.443,51.764,35.06,37.766,25.231,8.968,0.002
940GZZLUEUS,940GZZLUOXC,0.0,48.475,615.507,907.548,414.604,96.282,17.827,0.002
940GZZLUEUS,940GZZLUPAC,0.0,3.099,50.583,127.458,100.433,61.603,12.132,0.0
940GZZLUEUS,940GZZLUPCC,0.0,2.501,58.372,105.926,42.999,12.448,1.091,0.0
940GZZLUEUS,940GZZLUQWY,0.0,2.287,18.156,56.857,29.769,22.823,5.018,0.0
940GZZLUEUS,940GZZLURGP,0.0,0.0,1.961,6.009,1.4120001,0.435,0.1,0.0
940GZZLUEUS,940GZZLURYO,0.0,0.0,0.357,0.569,0.66899997,0.756,0.147,0.0
940GZZLUEUS,940GZZLURSQ,0.0,0.011,6.724,18.032,6.2200003,2.167,0.525,0.0
940GZZLUEUS,940GZZLUSJP,0.0,10.392,244.559,152.035,29.95,5.625,2.542,0.0
940GZZLUEUS,940GZZLUSJW,0.0,0.123,6.792,11.102,5.618,3.618,1.108,0.0
940GZZLUEUS,940GZZLUSPU,0.0,9.583,190.216,111.898,22.005,5.584,0.704,0.0
940GZZLUEUS,940GZZLUSBC,0.0,1.594,29.589,65.492,56.404,27.411,7.654,0.0
940GZZLUEUS,940GZZLUSSQ,0.0,1.72,56.403,117.966,53.364,27.337,5.5490003,0.0
940GZZLUEUS,940GZZLUSKS,0.0,6.485,128.02701,248.413,79.208,31.436,4.214,0.0
940GZZLUEUS,940GZZLUSKW,0.0,7.571,28.516,41.295,95.878,62.826,19.315,0.012
940GZZLUEUS,940GZZLUCHX,0.0,22.641,349.619,411.847,388.3,149.084,28.719,0.001
940GZZLUEUS,940GZZLUSWC,0.0,0.088,2.74,5.656,4.513,2.944,2.076,0.0
940GZZLUEUS,940GZZLUTMP,0.0,0.304,37.829,31.371,13.669,2.699,0.381,0.0
940GZZLUEUS,940GZZLUTCR,0.0,11.752,254.917,374.28,177.527,56.357,13.77,0.008
940GZZLUEUS,940GZZLUTWH,0.0,2.227,92.168,95.577,62.61,19.844,5.613,0.0
940GZZLUEUS,940GZZLUVIC,0.0,148.856,1753.244,1865.731,2335.006,948.26,212.252,0.126
940GZZLUEUS,940GZZLUWRR,0.0,4.021,26.565,45.562,20.594,8.014,2.989,0.002
940GZZLUEUS,940GZZLUWKA,0.0,0.0,2.233,6.793,6.9110003,4.755,1.885,0.0
940GZZLUEUS,940GZZLUWLO,0.0,79.423996,652.593,673.634,1010.613,415.834,64.684,0.002
940GZZLUEUS,940GZZLUWBN,0.0,3.714,54.474,20.583,9.449,6.685,1.374,0.0
940GZZLUEUS,940GZZLUWHP,0.0,0.0,4.978,5.559,5.469,4.956,1.867,0.0
940GZZLUEUS,940GZZLUWKN,0.0,0.472,18.547,29.015,16.967,15.533999,3.917,0.0
940GZZLUEUS,940GZZLUWSM,0.0,8.819,217.708,160.968,35.466,4.439,0.377,0.0
940GZZLUEUS,940GZZLUWPL,0.0,0.813,13.747,17.061,6.025,4.318,1.406,0.0
940GZZLUEUS,940GZZLUWIG,0.0,0.215,0.328,5.722,6.265,7.448,2.613,0.0
940GZZLUEUS,940GZZLUERB,0.0,0.082,7.613,8.247,3.968,3.139,1.064,0.0
940GZZLUEUS,940GZZLUPCO,0.0,13.11,265.284,178.724,110.334,58.81,15.639,0.0
940GZZLUEUS,940GZZLUVXL,0.0,82.391,690.177,520.827,661.691,382.806,100.263,0.002
940GZZLUEUS,940GZZLUBXN,0.0,10.462,83.009,196.138,439.08,278.943,77.932,0.111
940GZZLUEUS,940GZZLUSWK,0.0,8.675,94.429,102.554,43.998,14.161,3.846,0.0
940GZZLUEUS,940GZZLUBMY,0.0,4.103,16.182,25.784,38.344,23.717,9.7109995,0.001
940GZZLUEUS,940GZZLUCWR,0.0,6.309,30.944,82.891,87.078,94.386,23.623,0.0
940GZZLUESQ,940GZZLUBBN,0.035,25.173,387.15,277.074,170.574,61.233,12.336,0.0
940GZZLUESQ,940GZZLUALD,0.032,15.128,507.172,306.725,380.54,95.386,19.924,0.0
940GZZLUESQ,940GZZLUADE,0.0,4.082,85.778,125.209,99.093,58.94,17.74,0.0
940GZZLUESQ,940GZZLUAGL,0.0,0.0,1.027,8.896,8.953,3.237,0.297,0.0
940GZZLUESQ,940GZZLUBST,0.0,10.561,159.952,234.399,219.371,84.588,17.221,0.0
940GZZLUESQ,940GZZLUBNK,0.0,0.754,27.032,42.55,42.056,10.862,1.229,0.0
940GZZLUESQ,940GZZLUBSC,0.0,0.002,0.043,2.1,0.0,1.972,0.158,0.0
940GZZLUESQ,940GZZLUBWT,0.0,0.708,0.028,13.181,25.643,24.992,5.717,0.0
940GZZLUESQ,940GZZLUBLG,0.0,0.37600002,15.619,28.9,53.095,27.935,4.698,0.0
940GZZLUESQ,940GZZLUBKF,0.0,0.599,6.045,10.67,4.587,2.81,0.010000001,0.0
940GZZLUESQ,940GZZLUBND,0.0,0.0,4.302,14.312,7.81,2.371,0.208,0.0
940GZZLUESQ,940GZZLUBOR,0.0,0.0,1.975,5.261,1.66,1.586,0.235,0.0
940GZZLUESQ,940GZZLUCAR,0.0,0.121,1.439,30.933,41.457,23.755,5.805,0.0
940GZZLUESQ,940GZZLUCTN,0.0,0.0,0.597,4.475,1.551,1.283,0.0,0.0
940GZZLUESQ,940GZZLUCST,0.0,0.052,7.827,9.838,6.56,1.433,0.102,0.0
940GZZLUESQ,940GZZLUCHL,0.0,0.0,0.919,0.968,0.925,0.004,0.0,0.0
940GZZLUESQ,940GZZLUEMB,0.0,0.0,1.372,2.569,1.345,0.77500004,0.0,0.0
940GZZLUESQ,940GZZLUCGN,0.0,0.0,0.851,7.848,4.8,1.048,0.124,0.0
940GZZLUESQ,940GZZLUECT,0.0,0.305,1.781,7.469,6.778,4.853,1.132,0.0
940GZZLUESQ,940GZZLUERC,0.0,3.552,129.711,135.12401,107.251,45.631,14.67,0.0
940GZZLUESQ,940GZZLUEAC,0.0,0.165,1.816,2.646,2.115,2.374,0.552,0.0
940GZZLUESQ,940GZZLUEUS,0.0,0.0,0.505,0.513,1.255,0.463,0.156,0.0
940GZZLUESQ,940GZZLUFCN,0.027,26.006,1081.859,632.285,365.163,111.767,18.942,0.0
940GZZLUESQ,940GZZLUFYR,0.0,1.903,21.438,107.943,140.609,85.964,17.235,0.0
940GZZLUESQ,940GZZLUFPK,0.0,0.0,1.244,8.77,23.111,6.539,1.161,0.0
940GZZLUESQ,940GZZLUFBY,0.0,0.32,3.85,5.775,13.903,5.69,0.381,0.0
940GZZLUESQ,940GZZLUGTR,0.0,1.74,0.68,13.054,3.92,5.442,0.99,0.0
940GZZLUESQ,940GZZLUGPS,0.0,0.116,22.698,36.078,25.56,5.061,2.038,0.0
940GZZLUESQ,940GZZLUGPK,0.0,0.0,3.12,6.995,2.929,0.783,0.002,0.0
940GZZLUESQ,940GZZLUHSD,0.0,0.663,0.025,2.559,0.0,3.202,0.106,0.0
940GZZLUESQ,940GZZLUHAI,0.0,0.0,4.754,7.501,29.084,7.709,1.039,0.0
940GZZLUESQ,940GZZLUHSK,0.0,13.082,17.255,76.4,26.978,27.868,3.303,0.0
940GZZLUESQ,940GZZLUHBN,0.0,0.0,1.592,6.553,3.046,0.62700003,0.134,0.0
940GZZLUESQ,940GZZLUHWY,0.0,0.393,2.139,53.981,68.11,44.866,9.967,0.0
940GZZLUESQ,940GZZLUHPC,0.0,0.0,0.219,1.102,0.35500002,0.002,0.13,0.0
940GZZLUESQ,940GZZLUKSH,0.0,0.0,0.115,0.544,0.65,0.271,0.064,0.0
940GZZLUESQ,940GZZLUKBN,0.0,0.0,9.2699995,35.238,61.779,49.0,10.88,0.0
940GZZLUESQ,940GZZLUKSX,0.0,5.425,34.347,175.736,253.547,62.144,13.891,0.0
940GZZLUESQ,940GZZLUKNB,0.0,0.0,1.122,3.478,1.872,0.405,0.003,0.0
940GZZLUESQ,940GZZLULBN,0.0,0.0,0.591,0.885,0.404,0.2,0.0,0.0
940GZZLUESQ,940GZZLULSQ,0.0,0.0,0.99300003,8.675,4.406,2.328,0.339,0.0
940GZZLUESQ,940GZZLULVT,0.156,66.137,745.08,743.584,1442.2,440.642,80.181,0.0
940GZZLUESQ,940GZZLULNB,0.0,0.0,9.92,21.719,17.476,7.148,1.763,0.0
940GZZLUESQ,940GZZLUMSH,0.0,0.636,5.022,6.677,1.974,0.653,0.82,0.0
940GZZLUESQ,940GZZLUMBA,0.0,0.0,0.469,0.666,0.877,0.253,0.117,0.0
