pattern,demand_profile,demand_band,request_every_seconds,offered_per_minute,burst_size,seed,policy,routing_policy,shared_ride_party_limit,shared_parties,focus_station,window_start_seconds,window_end_seconds,actual_end_seconds,arrival_window_seconds,arrival_end_seconds,schedule_id,scheduled,served,remaining,skipped,completed_at_arrival_end,backlog_at_arrival_end,arrival_throughput_per_minute,completed_at_arrival_midpoint,backlog_at_arrival_midpoint,late_arrival_throughput_per_minute,late_backlog_change,drained,drain_seconds,peak_pending,peak_outstanding,peak_active_vehicles,peak_passenger_vehicles,peak_stopped_vehicles,peak_focus_approaching,peak_focus_entrance_stopped,peak_focus_exit_stopped,peak_focus_occupied_berths,peak_focus_reserved_empty_berths,queue_cleared,queue_clear_seconds,wait_average_seconds,wait_maximum_seconds,passenger_distance_meters,empty_distance_meters,loaded_distance_percent,positioning_moves
profile,tfl-numbat-2019-midweek,early,60,0.9666666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2503,1800,1740,9528258c1baa82ba,29,29,0,0,21,8,0.7,7,7,0.9333333333333333,1,true,703,3,9,9,9,6,1,0,0,2,1,true,124,51.520114942528735,183.83333333333334,176563.26653690892,472014.88742404664,27.22312884863804,52
profile,tfl-numbat-2019-midweek,early,60,0.9666666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2394,1800,1740,bb5eef7e7cabdb3b,29,29,0,0,21,8,0.7,6,8,1,0,true,594,3,12,12,10,2,1,0,0,2,1,true,65,75.31724137931035,184.45,187292.1062243358,475039.7160816919,28.277684978542112,50
profile,tfl-numbat-2019-midweek,early,60,0.9666666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2344,1800,1740,47735eda4f594ac0,29,29,0,0,22,7,0.7333333333333333,6,8,1.0666666666666667,-1,true,544,2,11,11,10,1,1,0,0,2,1,true,10,48.91379310344828,178.46666666666667,181178.84282993662,455679.50841494807,28.448844625462055,51
profile,tfl-numbat-2019-midweek,early,30,1.9666666666666666,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2511,1800,1770,383a7529680b260f,59,59,0,0,35,24,1.1666666666666667,13,16,1.4666666666666666,8,true,711,9,26,26,20,1,2,0,0,2,2,true,216,148.98728813559322,355.4,364711.6016880924,581726.1526461409,38.53519156625857,45
profile,tfl-numbat-2019-midweek,early,30,1.9666666666666666,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2514,1800,1770,d1340ee5a623df89,59,59,0,0,36,23,1.2,11,18,1.6666666666666667,5,true,714,9,25,25,17,1,2,0,0,1,2,true,182,178.8282485875706,357.01666666666665,370118.25030689326,597192.887094628,38.26258542842156,44
profile,tfl-numbat-2019-midweek,early,30,1.9666666666666666,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2714,1800,1770,badaff981b31ddb7,59,59,0,0,40,19,1.3333333333333333,11,18,1.9333333333333333,1,true,914,8,22,22,16,1,2,0,0,2,2,true,370,152.65141242937852,369.01666666666665,365142.5610805135,586520.1146206952,38.368906378666935,42
profile,tfl-numbat-2019-midweek,early,20,2.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2660,1800,1780,4a2d770f2630dd23,89,89,0,0,52,37,1.7333333333333334,18,26,2.2666666666666666,11,true,860,16,38,38,28,1,2,0,0,2,2,true,288,191.91029962546818,409.1333333333333,551401.1634924625,773551.6386269256,41.616664579330205,44
profile,tfl-numbat-2019-midweek,early,20,2.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2751,1800,1780,19332ce46bf440c5,89,89,0,0,61,28,2.033333333333333,14,30,3.1333333333333333,-2,true,951,15,36,36,27,2,2,0,0,1,2,true,338,194.75187265917603,401.46666666666664,544186.9494197916,764643.7343090419,41.57810144467376,39
profile,tfl-numbat-2019-midweek,early,20,2.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2707,1800,1780,1023c2b2435ed2d7,89,89,0,0,55,34,1.8333333333333333,18,26,2.466666666666667,8,true,907,13,36,36,24,1,2,0,0,1,2,true,285,179.55168539325842,385.3833333333333,553119.8060824361,744473.8395681216,42.62658097444101,39
profile,tfl-numbat-2019-midweek,early,15,3.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2860,1800,1785,1609c532807f9008,119,119,0,0,73,46,2.433333333333333,23,36,3.3333333333333335,10,true,1060,24,52,52,32,2,2,0,0,1,2,true,451,248.3829131652661,472.56666666666666,757271.2213680892,1038803.4914535354,42.1625679579008,43
profile,tfl-numbat-2019-midweek,early,15,3.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2837,1800,1785,c5ea67b17f25e70e,119,119,0,0,78,41,2.6,17,42,4.066666666666666,-1,true,1037,20,47,47,32,2,2,0,0,2,2,true,447,224.8060224089636,469.85,726431.8819132334,977020.5588965003,42.644682323383506,42
profile,tfl-numbat-2019-midweek,early,15,3.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2853,1800,1785,a02f25ab84cc8d7d,119,119,0,0,75,44,2.5,22,37,3.533333333333333,7,true,1053,19,48,47,31,1,2,0,0,2,2,true,423,212.16988795518208,460.35,744482.9727742492,938640.1856278233,44.23223393117876,39
profile,tfl-numbat-2019-midweek,early,12,4.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2898,1800,1788,fde388a840555436,149,149,0,0,86,63,2.8666666666666667,25,49,4.066666666666666,14,true,1098,33,66,66,37,4,2,0,0,2,2,true,480,279.3929530201342,510.03333333333336,951358.6493616104,1229487.6546131559,43.62336986461097,41
profile,tfl-numbat-2019-midweek,early,12,4.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2792,1800,1788,0db4ec5e24e7ed35,149,149,0,0,90,59,3,24,50,4.4,9,true,992,33,59,59,39,3,2,0,0,2,2,true,398,268.87964205816553,525.3833333333333,912696.5061981963,1214345.928274968,42.909181848281136,43
profile,tfl-numbat-2019-midweek,early,12,4.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2870,1800,1788,8d13d145a9ef1806,149,149,0,0,90,59,3,25,49,4.333333333333333,10,true,1070,32,62,62,39,4,2,0,0,2,2,true,493,258.22460850111855,521.8833333333333,931467.5918436452,1168388.2324541188,44.358645058650524,41
profile,tfl-numbat-2019-midweek,early,10,5.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2999,1800,1790,aadad49ab1254db9,179,179,0,0,97,82,3.2333333333333334,27,62,4.666666666666667,20,true,1199,45,83,81,46,5,2,0,0,2,2,true,606,328.22430167597764,622.4333333333333,1145901.4885384447,1413682.9069283984,44.769044949949524,40
profile,tfl-numbat-2019-midweek,early,10,5.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2920,1800,1790,2b255de325ea94d8,179,179,0,0,101,78,3.3666666666666667,23,66,5.2,12,true,1120,43,79,79,49,3,2,0,0,1,2,true,534,303.0037243947858,579.6833333333333,1094618.1970951278,1455101.5826183255,42.93092149985772,42
profile,tfl-numbat-2019-midweek,early,10,5.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,3057,1800,1790,26744e71f4c37b72,179,179,0,0,96,83,3.2,27,62,4.6,21,true,1257,42,86,83,45,2,2,0,0,1,2,true,629,308.7925512104283,628.1,1131604.1331345164,1451174.3514191036,43.813441218521334,38
profile,tfl-numbat-2019-midweek,early,8.571429,7,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,3159,1800,1799,3563668f01b58088,210,210,0,0,106,104,3.533333333333333,28,77,5.2,27,true,1359,62,104,100,52,10,2,0,0,1,2,true,757,390.0576984126984,760.8333333333334,1361981.20273822,1711897.3270570834,44.308231100755876,41
profile,tfl-numbat-2019-midweek,early,8.571429,7,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,3103,1800,1799,2c5e275a02e8aba7,210,210,0,0,107,103,3.566666666666667,29,76,5.2,27,true,1303,59,103,102,55,7,2,0,0,2,2,true,695,366.3179365079365,694.1,1294781.7027066743,1715531.7750034393,43.011523959012706,39
profile,tfl-numbat-2019-midweek,early,8.571429,7,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,3097,1800,1799,ddd650abd105cd58,210,210,0,0,105,105,3.5,34,71,4.733333333333333,34,true,1297,54,105,103,53,7,2,0,0,1,2,true,703,354.3023015873016,782.3166666666667,1322121.0729230708,1644290.4200848157,44.569712463676595,37
profile,tfl-numbat-2019-midweek,early,7.5,7.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,3655,1800,1792.5,63b1ce4d79486c0c,239,239,0,0,119,120,3.966666666666667,30,89,5.933333333333334,31,true,1855,75,122,114,59,16,2,0,0,2,2,true,924.5,448.68256624825665,995.6333333333333,1552733.5849905503,2139196.681109833,42.05750036093264,39
profile,tfl-numbat-2019-midweek,early,7.5,7.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,3276,1800,1792.5,b14207684481cacc,239,239,0,0,119,120,3.966666666666667,34,85,5.666666666666667,35,true,1476,69,122,114,55,12,2,0,0,1,2,true,878.5,432.6276847977685,877.9833333333333,1484643.6865523895,1999873.2952755038,42.60687189343475,39
profile,tfl-numbat-2019-midweek,early,7.5,7.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,3187,1800,1792.5,93ce2d6fb7cde873,239,239,0,0,118,121,3.933333333333333,35,84,5.533333333333333,37,true,1387,68,125,114,58,10,2,0,0,1,2,true,790.5,402.7559274755928,960.3166666666667,1507923.59335835,1919009.258442924,44.00213422815539,39
profile,tfl-numbat-2019-midweek,early,6.666667,8.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,3885,1800,1793.3333333333333,4a2c0b0e2de5a8b9,269,269,0,0,123,146,4.1,36,98,5.8,48,true,2085,94,146,114,55,16,2,0,0,2,2,true,1127.6666666666667,522.361833952912,1414,1745027.5897248723,2254027.414101768,43.6359987060713,39
profile,tfl-numbat-2019-midweek,early,6.666667,8.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,3400,1800,1793.3333333333333,d22cf29e05f827ac,269,269,0,0,128,141,4.266666666666667,36,98,6.133333333333334,43,true,1600,87,141,114,60,11,2,0,0,1,2,true,983.6666666666666,481.3272614622057,984.6833333333333,1671782.6818169777,2190028.6370135006,43.29011812838295,39
profile,tfl-numbat-2019-midweek,early,6.666667,8.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,3377,1800,1793.3333333333333,d987e36c0704b230,269,269,0,0,126,143,4.2,41,93,5.666666666666667,50,true,1577,94,144,114,57,14,2,0,0,1,2,true,989.6666666666666,491.4314126394052,1321.3666666666666,1693077.2864874774,2107884.0621271646,44.54339655688851,38
profile,tfl-numbat-2019-midweek,early,6,9.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,3811,1800,1794,813f7f4fec7f70d2,299,299,0,0,126,173,4.2,41,108,5.666666666666667,65,true,2011,118,173,114,56,19,2,0,0,2,2,true,1373,629.4017279821627,1489.3833333333334,1944095.7560504228,2361065.2734648464,45.15732960328581,38
profile,tfl-numbat-2019-midweek,early,6,9.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,3531,1800,1794,a6937e018b1fcc1f,299,299,0,0,135,164,4.5,41,108,6.266666666666667,56,true,1731,113,165,114,57,15,2,0,0,1,2,true,1151,565.081884057971,1150.4833333333333,1849549.415171925,2307603.3310710606,44.49077356715963,40
profile,tfl-numbat-2019-midweek,early,6,9.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,3664,1800,1794,569e16cc1ad11ec7,299,299,0,0,132,167,4.4,44,105,5.866666666666666,62,true,1864,115,167,114,58,15,2,0,0,1,2,true,1287,572.3635451505016,1286.75,1899274.5307851273,2299140.490124337,45.23789385580335,40
profile,tfl-numbat-2019-midweek,early,5.4545449999999995,11,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,3900,1800,1798.5,20e33643790350cf,330,325,5,0,129,201,4.3,42,123,5.8,78,false,0,148,201,114,57,18,2,0,0,1,2,true,1775.5,739.7625757575757,1807.6,2130190.4549124027,2443993.1125559346,46.56985063000858,36
profile,tfl-numbat-2019-midweek,early,5.4545449999999995,11,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,3786,1800,1798.5,9a5fd55d60a95da3,330,330,0,0,133,197,4.433333333333334,41,124,6.133333333333334,73,true,1986,141,197,114,63,14,2,0,0,1,2,true,1348.5,667.1502525252525,1368.1666666666667,2044986.6205452767,2547067.739142486,44.533153581490396,43
profile,tfl-numbat-2019-midweek,early,5.4545449999999995,11,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,3900,1800,1798.5,3aa6ead3ecd2761f,330,328,2,0,133,197,4.433333333333334,47,118,5.733333333333333,79,false,0,145,198,114,58,15,2,0,0,2,2,true,1487.5,685.769494949495,1487.45,2081892.3041095838,2528529.306847222,45.15622387249583,38
profile,tfl-numbat-2019-midweek,early,5,11.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,3900,1800,1795,5608ed1bb22ab7e5,359,339,20,0,135,224,4.5,42,137,6.2,87,false,0,173,224,114,59,19,2,0,0,1,2,true,1981,841.4737233054782,1980.2166666666667,2284350.4072703635,2460337.2537111016,48.1454327553741,16
profile,tfl-numbat-2019-midweek,early,5,11.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,3900,1800,1795,706d8f75a32eac66,359,357,2,0,145,214,4.833333333333333,45,134,6.666666666666667,80,false,0,164,215,114,64,15,2,0,0,1,2,true,1503,758.600278551532,1557.9,2206859.249261792,2598402.7801972693,45.92588782323329,42
profile,tfl-numbat-2019-midweek,early,5,11.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,3900,1800,1795,e90e4c4c349d670e,359,346,13,0,141,218,4.7,50,129,6.066666666666666,89,false,0,165,219,114,60,16,2,0,0,1,2,true,1768,783.6384865366759,1767.7333333333333,2249767.725781935,2544267.5864529735,46.928476309723436,36
profile,tfl-numbat-2019-midweek,morning,60,0.9666666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2305,1800,1740,ec096baf2262cfae,29,29,0,0,23,6,0.7666666666666667,7,7,1.0666666666666667,-1,true,505,1,9,9,9,1,2,0,0,2,2,true,0,7.6545977011494255,171.03333333333333,154581.72078005012,587416.5344317676,20.833164996583687,75
profile,tfl-numbat-2019-midweek,morning,60,0.9666666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2158,1800,1740,eaf98c10ead9f202,29,29,0,0,25,4,0.8333333333333334,8,6,1.1333333333333333,-2,true,358,1,9,9,9,1,1,0,0,2,1,true,0,12.720689655172414,117.21666666666667,138358.05358053205,496095.1137158983,21.807449424535406,69
profile,tfl-numbat-2019-midweek,morning,60,0.9666666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2496,1800,1740,5214e5eaa55ec074,29,29,0,0,21,8,0.7,7,7,0.9333333333333333,1,true,696,1,10,10,10,3,1,0,0,2,1,true,0,13.340229885057472,106.36666666666666,163834.2424259561,647359.1399518704,20.19669365961958,75
profile,tfl-numbat-2019-midweek,morning,30,1.9666666666666666,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2553,1800,1770,97c3b096389d787f,59,59,0,0,47,12,1.5666666666666667,15,14,2.1333333333333333,-2,true,753,3,17,17,16,1,2,0,0,2,2,true,141,28.44180790960452,230.43333333333334,311046.4708268634,748197.7454993867,29.364943988616524,86
profile,tfl-numbat-2019-midweek,morning,30,1.9666666666666666,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2649,1800,1770,2eb0fa6013c87d49,59,59,0,0,44,15,1.4666666666666666,17,12,1.8,3,true,849,3,17,17,15,3,1,0,0,2,1,true,175,28.77909604519774,174.73333333333332,310136.2762512319,723907.5088845972,29.992567114601755,97
profile,tfl-numbat-2019-midweek,morning,30,1.9666666666666666,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2446,1800,1770,e15aaff78f8f0841,59,59,0,0,41,18,1.3666666666666667,17,12,1.6,6,true,646,4,19,19,17,3,1,0,0,2,1,true,112,39.94604519774011,240.41666666666666,349982.37851131,542667.2322802863,39.20713954055811,84
profile,tfl-numbat-2019-midweek,morning,20,2.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2518,1800,1780,d2d7fedf7433e695,89,89,0,0,67,22,2.2333333333333334,23,21,2.933333333333333,1,true,718,7,24,24,22,1,2,0,0,2,2,true,347,59.935018726591764,446.3,461699.94734734384,452883.5548044934,50.4819894805727,61
profile,tfl-numbat-2019-midweek,morning,20,2.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2763,1800,1780,102a127340b7005c,89,89,0,0,65,24,2.1666666666666665,25,19,2.6666666666666665,5,true,963,8,27,27,22,1,3,0,0,2,2,true,433,71.17902621722847,432.93333333333334,513615.6773739942,510497.98987931677,50.15221393847028,75
profile,tfl-numbat-2019-midweek,morning,20,2.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2959,1800,1780,d207b3f7842d888c,89,89,0,0,65,24,2.1666666666666665,24,20,2.7333333333333334,4,true,1159,9,31,31,25,2,2,0,0,1,2,true,309,86.87059925093632,362.0833333333333,528958.2426450986,729999.7897328748,42.01555802825133,70
profile,tfl-numbat-2019-midweek,morning,15,3.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2895,1800,1785,9b3980983f12907c,119,119,0,0,80,39,2.6666666666666665,30,29,3.3333333333333335,10,true,1095,11,39,39,30,2,2,0,0,2,2,true,402,99.28361344537815,469.35,659376.4338260662,728926.4709222707,47.49514184338568,74
profile,tfl-numbat-2019-midweek,morning,15,3.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2759,1800,1785,69d4d38d8565a9e6,119,119,0,0,78,41,2.6,30,29,3.2,12,true,959,14,42,41,34,3,1,0,0,2,2,true,284,108.97997198879553,468.31666666666666,684506.4628763809,625374.0412414174,52.25716855274477,73
profile,tfl-numbat-2019-midweek,morning,15,3.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2660,1800,1785,4bba75f61683de00,119,119,0,0,85,34,2.8333333333333335,24,35,4.066666666666666,-1,true,860,11,39,38,33,2,2,0,0,2,1,true,294,102.8920168067227,436.45,679016.6398539976,593254.8647678269,53.37041955174745,64
profile,tfl-numbat-2019-midweek,morning,12,4.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2744,1800,1788,55e19f59b2536a66,149,149,0,0,100,49,3.3333333333333335,36,38,4.266666666666667,11,true,944,14,49,49,41,2,2,0,1,2,1,true,279,98.9324384787472,422.55,840475.5165618516,730779.968015248,53.4906973952784,75
profile,tfl-numbat-2019-midweek,morning,12,4.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2525,1800,1788,04314078e25fbbdc,149,149,0,0,98,51,3.2666666666666666,39,35,3.933333333333333,16,true,725,18,54,54,44,2,1,0,0,2,1,true,176,111.00447427293065,538.6166666666667,843886.073606723,602856.9140442498,58.33006144214405,63
profile,tfl-numbat-2019-midweek,morning,12,4.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2966,1800,1788,6cc4332fc789a716,149,149,0,0,105,44,3.5,29,45,5.066666666666666,-1,true,1166,17,47,47,40,2,1,0,0,2,1,true,512,122.48702460850112,546.3833333333333,870805.4198931841,721813.1764627526,54.6775870811549,63
profile,tfl-numbat-2019-midweek,morning,10,5.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2915,1800,1790,944d0fed765eed8b,179,179,0,0,119,60,3.966666666666667,45,44,4.933333333333334,16,true,1115,19,65,64,49,1,2,0,0,2,1,true,371,122.29897579143389,449.48333333333335,1020617.2555014703,857921.7649030292,54.33037293426592,77
profile,tfl-numbat-2019-midweek,morning,10,5.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,3082,1800,1790,ad331b2234d47096,179,179,0,0,122,57,4.066666666666666,44,45,5.2,12,true,1282,23,64,64,55,1,1,0,0,2,1,true,329,130.03268156424582,561.2666666666667,1033794.4812016251,970723.4810106591,51.57322112797028,77
profile,tfl-numbat-2019-midweek,morning,10,5.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,3219,1800,1790,6a65d9c30f59177b,179,179,0,0,117,62,3.9,35,54,5.466666666666667,8,true,1419,25,62,61,45,2,1,0,0,2,1,true,420,142.5919925512104,557.1,1027426.7886547324,973463.1858800198,51.34849000848385,65
profile,tfl-numbat-2019-midweek,morning,8.571429,7,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2999,1800,1799,cda90f11c595fc68,210,210,0,0,141,69,4.7,47,58,6.266666666666667,11,true,1199,25,72,70,51,2,3,0,0,2,1,true,424,143.17920634920634,588.5333333333333,1210187.4101853252,946688.7178624974,56.108340875405744,74
profile,tfl-numbat-2019-midweek,morning,8.571429,7,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2877,1800,1799,7f2bdfec1fd345fe,210,210,0,0,144,66,4.8,44,61,6.666666666666667,5,true,1077,26,76,76,59,1,2,0,1,2,2,true,324,136.39650793650793,565.3166666666667,1201308.1210683761,851558.9001817787,58.51855520270395,70
profile,tfl-numbat-2019-midweek,morning,8.571429,7,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2986,1800,1799,7ea8c132a695c16b,210,210,0,0,137,73,4.566666666666666,42,63,6.333333333333333,10,true,1186,27,76,75,54,2,2,0,0,2,1,true,373,147.47198412698415,565.3166666666667,1205918.088160539,957370.1176056953,55.74468001749235,63
profile,tfl-numbat-2019-midweek,morning,7.5,7.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2964,1800,1792.5,4731b4d993884c61,239,239,0,0,152,87,5.066666666666666,55,64,6.466666666666667,23,true,1164,33,88,87,64,2,3,0,1,2,2,true,496.5,159.37426778242676,528.0666666666667,1372607.1518722156,1001881.453083374,57.80643246750336,66
profile,tfl-numbat-2019-midweek,morning,7.5,7.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,3329,1800,1792.5,f9f836c87071a85e,239,239,0,0,162,77,5.4,51,68,7.4,9,true,1529,32,89,88,66,1,3,0,0,2,2,true,487.5,150.5836820083682,556.2833333333333,1351749.6382123563,1154636.4449288838,53.932219273984146,73
profile,tfl-numbat-2019-midweek,morning,7.5,7.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,3105,1800,1792.5,15f7af9d566e1cbd,239,239,0,0,154,85,5.133333333333334,48,71,7.066666666666666,14,true,1305,35,90,87,65,2,1,0,0,2,1,true,546.5,171.5216178521618,631.2333333333333,1382897.9341792385,1077564.3456783732,56.20480124813242,66
profile,tfl-numbat-2019-midweek,morning,6.666667,8.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,2931,1800,1793.3333333333333,34ba04f18e7fc846,269,269,0,0,176,93,5.866666666666666,59,75,7.8,18,true,1131,39,100,97,72,3,3,0,0,2,2,true,339.6666666666667,168.35154894671624,606.15,1529912.027523057,1145427.8074833422,57.18570805489456,75
profile,tfl-numbat-2019-midweek,morning,6.666667,8.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,3037,1800,1793.3333333333333,b3b95630ed092780,269,269,0,0,179,90,5.966666666666667,55,79,8.266666666666667,11,true,1237,36,100,96,71,4,2,0,1,2,2,true,557.6666666666666,166.42750929368032,590.1333333333333,1566421.5068585835,1076895.598466799,59.259689414591186,66
profile,tfl-numbat-2019-midweek,morning,6.666667,8.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,2909,1800,1793.3333333333333,8e5746ead23083f4,269,269,0,0,178,91,5.933333333333334,55,79,8.2,12,true,1109,40,98,94,69,2,1,0,0,2,1,true,455.6666666666667,174.14429987608426,600.3833333333333,1529381.6912408583,1126383.5295821568,57.58723245750266,60
profile,tfl-numbat-2019-midweek,morning,6,9.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,3669,1800,1794,1c08fe1ead694371,299,299,0,0,188,111,6.266666666666667,68,81,8,30,true,1869,47,115,110,79,2,2,0,1,2,2,true,920,189.1671683389075,1039.4666666666667,1699371.691828638,1456510.472924579,53.84775486259402,64
profile,tfl-numbat-2019-midweek,morning,6,9.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,2892,1800,1794,5d52463e8423e3e8,299,299,0,0,201,98,6.7,57,92,9.6,6,true,1092,42,110,106,75,2,3,0,1,1,1,true,483,180.16666666666666,630.1333333333333,1712723.1629816787,1133288.8796358365,60.179758108348146,60
profile,tfl-numbat-2019-midweek,morning,6,9.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,3069,1800,1794,c3759d12dff30a69,299,299,0,0,192,107,6.4,58,91,8.933333333333334,16,true,1269,48,114,110,76,2,2,1,0,2,1,true,593,209.5077480490524,807.1,1717217.487738324,1392540.1243534002,55.22030016298498,65
profile,tfl-numbat-2019-midweek,morning,5.4545449999999995,11,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,3265,1800,1798.5,c64244c66b891430,330,330,0,0,208,122,6.933333333333334,69,96,9.266666666666667,26,true,1465,60,127,114,76,2,2,0,0,2,2,true,675.5,231.5507070707071,791.2833333333333,1876882.525814056,1573813.7591194308,54.39141468372471,70
profile,tfl-numbat-2019-midweek,morning,5.4545449999999995,11,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,3217,1800,1798.5,c421d6886132d7aa,330,330,0,0,206,124,6.866666666666666,61,104,9.666666666666666,20,true,1417,65,126,114,73,3,3,0,0,2,2,true,733.5,240.8778282828283,837.0333333333333,1893266.7979015596,1548641.7269973466,55.00630781456249,65
profile,tfl-numbat-2019-midweek,morning,5.4545449999999995,11,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,3047,1800,1798.5,bd64ac0fbdcacbce,330,330,0,0,197,133,6.566666666666666,59,106,9.2,27,true,1247,66,134,114,78,3,2,0,0,2,2,true,681.5,268.13545454545454,849.8166666666667,1894518.4266688258,1459323.1854047703,56.48801123609092,59
profile,tfl-numbat-2019-midweek,morning,5,11.966666666666667,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,3368,1800,1795,5960e07ad149c806,359,359,0,0,205,154,6.833333333333333,73,106,8.8,48,true,1568,90,157,114,71,3,2,0,1,2,2,true,893,319.90993500464253,1017.6666666666666,2042705.8810422916,1761736.922405462,53.692642696352316,67
profile,tfl-numbat-2019-midweek,morning,5,11.966666666666667,1,2,on,free-flow,1,0,940GZZLUEUS,0,3900,3346,1800,1795,fd71a29997bbff89,359,359,0,0,218,141,7.266666666666667,70,109,9.866666666666667,32,true,1546,85,146,114,75,3,3,0,1,2,2,true,865,311.9618848653668,1043.1833333333334,2071056.6313978208,1781693.6340346015,53.755278404097936,63
profile,tfl-numbat-2019-midweek,morning,5,11.966666666666667,1,3,on,free-flow,1,0,940GZZLUEUS,0,3900,3387,1800,1795,53029c581d4402c7,359,359,0,0,206,153,6.866666666666666,62,117,9.6,36,true,1587,87,156,114,73,4,2,0,1,2,1,true,984,338.27432683379755,1062.1666666666667,2068531.2038557513,1766151.8152251958,53.94269079251075,62
profile,tfl-numbat-2019-midweek,morning,4.615385,13.033333333333333,1,1,on,free-flow,1,0,940GZZLUEUS,0,3900,3900,1800,1798.6,b9bdf89a2a5e69f2,391,390,1,0,216,175,7.2,79,116,9.133333333333333,59,false,0,122,178,114,75,3,2,0,1,2,2,true,1242.4,378.69343563512365,1279.1333333333334,2230088.976763403,2058555.1436794149,51.99986089153833,64
