pattern,demand_profile,demand_band,request_every_seconds,offered_per_minute,burst_size,seed,policy,routing_policy,wait_rule,shared_ride_party_limit,shared_parties,focus_station,window_start_seconds,window_end_seconds,actual_end_seconds,arrival_window_seconds,arrival_end_seconds,schedule_id,scheduled,served,remaining,skipped,completed_at_arrival_end,backlog_at_arrival_end,arrival_throughput_per_minute,completed_at_arrival_midpoint,backlog_at_arrival_midpoint,late_arrival_throughput_per_minute,late_backlog_change,drained,drain_seconds,peak_pending,peak_outstanding,peak_active_vehicles,peak_passenger_vehicles,peak_stopped_vehicles,peak_focus_approaching,peak_focus_entrance_stopped,peak_focus_exit_stopped,peak_focus_occupied_berths,peak_focus_reserved_empty_berths,queue_cleared,queue_clear_seconds,wait_average_seconds,wait_maximum_seconds,passenger_distance_meters,empty_distance_meters,loaded_distance_percent,positioning_moves
profile,tfl-numbat-2019-midweek,interpeak,4.615385,13.033333333333333,1,3,off,free-flow,none,1,0,940GZZLUEUS,0,3900,3129,1800,1798.6,b778aea546f63062,391,391,0,0,249,142,8.3,84,111,11,31,true,1329,75,142,114,76,5,3,0,1,1,2,true,919.4,227.45306905370845,978.55,1928437.4741323916,1280315.7639612975,60.099276293307945,0
profile,tfl-numbat-2019-midweek,interpeak,4.2857140000000005,14,1,1,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,3469,1800,1799,d7e9ab1e06ba3f03,420,420,0,0,244,176,8.133333333333333,88,122,10.4,54,true,1669,110,176,114,73,3,5,0,1,2,2,true,976,321.15761904761905,1237.2,2120729.120016941,1558141.0108985773,57.64620779068326,0
profile,tfl-numbat-2019-midweek,interpeak,4.2857140000000005,14,1,1,off,free-flow,none,1,0,940GZZLUEUS,0,3900,3480,1800,1799,d7e9ab1e06ba3f03,420,420,0,0,245,175,8.166666666666666,88,122,10.466666666666667,53,true,1680,109,175,114,72,6,4,1,2,2,2,true,1012,320.93896825396826,1272.8666666666666,2119604.120017133,1574219.5679523626,57.382384733752275,0
profile,tfl-numbat-2019-midweek,interpeak,4.2857140000000005,14,1,2,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,3367,1800,1799,91e7e36c6e9c5c40,420,420,0,0,262,158,8.733333333333333,87,123,11.666666666666666,35,true,1567,105,161,114,74,4,5,0,2,1,2,true,694,308.4682142857143,895.9166666666666,2066806.034007592,1582428.9892607355,56.63669291863037,0
profile,tfl-numbat-2019-midweek,interpeak,4.2857140000000005,14,1,2,off,free-flow,none,1,0,940GZZLUEUS,0,3900,3316,1800,1799,91e7e36c6e9c5c40,420,420,0,0,256,164,8.533333333333333,87,123,11.266666666666667,41,true,1516,107,172,114,75,3,4,1,1,1,2,true,816,326.1410714285714,937.9333333333333,2067481.0340079758,1561621.250718015,56.96948919597832,0
profile,tfl-numbat-2019-midweek,interpeak,4.2857140000000005,14,1,3,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,3422,1800,1799,f9d9788dd6aa402d,420,420,0,0,258,162,8.6,91,119,11.133333333333333,43,true,1622,93,162,114,79,2,3,0,0,2,2,true,724,262.94952380952384,972.0333333333333,2069391.8028896041,1403092.7097889823,59.593982214576606,0
profile,tfl-numbat-2019-midweek,interpeak,4.2857140000000005,14,1,3,off,free-flow,none,1,0,940GZZLUEUS,0,3900,3598,1800,1799,f9d9788dd6aa402d,420,420,0,0,254,166,8.466666666666667,90,120,10.933333333333334,46,true,1798,101,167,114,78,3,4,0,1,1,2,true,900,290.2296825396825,1057.2666666666667,2069241.8028892064,1494289.2142003702,58.067175309146236,0
profile,tfl-numbat-2019-midweek,interpeak,4,14.966666666666667,1,1,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,3604,1800,1796,36d46c523aa62ecf,449,449,0,0,250,199,8.333333333333334,91,133,10.6,66,true,1804,137,199,114,73,4,4,0,1,2,2,true,1250,377.71213808463256,1253.7166666666667,2265972.7926878193,1716477.9984436005,56.89895271861107,0
profile,tfl-numbat-2019-midweek,interpeak,4,14.966666666666667,1,1,off,free-flow,none,1,0,940GZZLUEUS,0,3900,3665,1800,1796,36d46c523aa62ecf,449,449,0,0,250,199,8.333333333333334,91,133,10.6,66,true,1865,135,199,114,73,3,4,1,1,2,2,true,1305,384.45953971789163,1308.7166666666667,2267472.7926870366,1696005.9543366903,57.20915734415726,0
profile,tfl-numbat-2019-midweek,interpeak,4,14.966666666666667,1,2,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,3634,1800,1796,8d49fb9d3816ddc8,449,449,0,0,268,181,8.933333333333334,93,131,11.666666666666666,50,true,1834,124,182,114,75,3,5,0,0,1,2,true,1185,358.04721603563473,1208.0833333333333,2201499.367820417,1665031.1833447185,56.93733280232377,0
profile,tfl-numbat-2019-midweek,interpeak,4,14.966666666666667,1,2,off,free-flow,none,1,0,940GZZLUEUS,0,3900,3666,1800,1796,8d49fb9d3816ddc8,449,449,0,0,263,186,8.766666666666667,92,132,11.4,54,true,1866,128,187,114,79,3,4,1,1,2,2,true,1116,369.0667037861915,1139.4333333333334,2201049.3678205363,1684838.7851606356,56.64211838243304,0
profile,tfl-numbat-2019-midweek,interpeak,4,14.966666666666667,1,3,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,3653,1800,1796,1a5ec5d35ff01181,449,449,0,0,257,192,8.566666666666666,92,132,11,60,true,1853,126,192,114,77,4,4,0,1,2,2,true,1206,350.5578693392725,1217.5,2213055.6860902687,1573297.306592604,58.448213633726155,0
profile,tfl-numbat-2019-midweek,interpeak,4,14.966666666666667,1,3,off,free-flow,none,1,0,940GZZLUEUS,0,3900,3432,1800,1796,1a5ec5d35ff01181,449,449,0,0,259,190,8.633333333333333,92,132,11.133333333333333,58,true,1632,123,190,114,78,4,3,0,1,2,1,true,1042,352.8654046028211,1111.6833333333334,2211705.6860897955,1553872.666667949,58.73482049497229,0
profile,tfl-numbat-2019-midweek,pm-peak,60,0.9666666666666667,1,1,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2204,1800,1740,2c415a5861bb3fb7,29,29,0,0,22,7,0.7333333333333333,9,5,0.8666666666666667,2,true,404,3,9,9,9,0,1,0,0,1,1,true,0,42.15459770114943,192.35,131267.39955796878,37471.92254563283,77.79301109042856,0
profile,tfl-numbat-2019-midweek,pm-peak,60,0.9666666666666667,1,1,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2204,1800,1740,2c415a5861bb3fb7,29,29,0,0,22,7,0.7333333333333333,9,5,0.8666666666666667,2,true,404,3,9,9,9,0,1,0,0,1,1,true,0,42.15459770114943,192.35,131267.39955796878,37471.92254563283,77.79301109042856,0
profile,tfl-numbat-2019-midweek,pm-peak,60,0.9666666666666667,1,2,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2320,1800,1740,42d62660e617f50f,29,29,0,0,25,4,0.8333333333333334,8,6,1.1333333333333333,-2,true,520,2,8,8,7,0,1,0,0,2,1,true,0,20.366666666666667,105.91666666666667,128802.70380285068,62852.55740678784,67.20540985408287,0
profile,tfl-numbat-2019-midweek,pm-peak,60,0.9666666666666667,1,2,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2320,1800,1740,42d62660e617f50f,29,29,0,0,25,4,0.8333333333333334,8,6,1.1333333333333333,-2,true,520,2,8,8,7,0,1,0,0,2,1,true,0,20.366666666666667,105.91666666666667,128802.70380285068,62852.55740678784,67.20540985408287,0
profile,tfl-numbat-2019-midweek,pm-peak,60,0.9666666666666667,1,3,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2192,1800,1740,36bbc24bd6f4e5a1,29,29,0,0,23,6,0.7666666666666667,7,7,1.0666666666666667,-1,true,392,2,10,10,9,0,1,0,0,1,1,true,0,29.633333333333333,125.43333333333334,150107.48061761967,40639.634224577014,78.6944959779875,0
profile,tfl-numbat-2019-midweek,pm-peak,60,0.9666666666666667,1,3,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2192,1800,1740,36bbc24bd6f4e5a1,29,29,0,0,23,6,0.7666666666666667,7,7,1.0666666666666667,-1,true,392,2,10,10,9,0,1,0,0,1,1,true,0,29.633333333333333,125.43333333333334,150107.48061761967,40639.634224577014,78.6944959779875,0
profile,tfl-numbat-2019-midweek,pm-peak,30,1.9666666666666666,1,1,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2509,1800,1770,af2d0ae536676bd0,59,59,0,0,45,14,1.5,18,11,1.8,3,true,709,5,16,16,15,1,1,0,0,2,1,true,99,50.420621468926555,197.7,279870.88720686635,122072.82749096744,69.62937271385442,0
profile,tfl-numbat-2019-midweek,pm-peak,30,1.9666666666666666,1,1,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2509,1800,1770,af2d0ae536676bd0,59,59,0,0,45,14,1.5,18,11,1.8,3,true,709,5,16,16,15,1,1,0,0,2,1,true,99,50.420621468926555,197.7,279870.88720686635,122072.82749096744,69.62937271385442,0
profile,tfl-numbat-2019-midweek,pm-peak,30,1.9666666666666666,1,2,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2712,1800,1770,491be4b064701a89,59,59,0,0,43,16,1.4333333333333333,20,9,1.5333333333333334,7,true,912,4,17,17,16,1,1,0,0,2,1,true,55,33.469774011299435,150.4,301813.43136114365,156224.59606961312,65.89265809524295,0
profile,tfl-numbat-2019-midweek,pm-peak,30,1.9666666666666666,1,2,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2712,1800,1770,491be4b064701a89,59,59,0,0,43,16,1.4333333333333333,20,9,1.5333333333333334,7,true,912,4,17,17,16,1,1,0,0,2,1,true,55,33.469774011299435,150.4,301738.43136114284,162095.11258811515,65.05317161670224,0
profile,tfl-numbat-2019-midweek,pm-peak,30,1.9666666666666666,1,3,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2492,1800,1770,97a0bbc389019b5e,59,59,0,0,44,15,1.4666666666666666,16,13,1.8666666666666667,2,true,692,5,17,17,15,1,1,0,0,2,1,true,106,55.867231638418076,194.1,290996.7058823657,152338.7529545202,65.63804001732932,0
profile,tfl-numbat-2019-midweek,pm-peak,30,1.9666666666666666,1,3,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2492,1800,1770,97a0bbc389019b5e,59,59,0,0,44,15,1.4666666666666666,16,13,1.8666666666666667,2,true,692,5,17,17,15,1,1,0,0,2,1,true,106,55.867231638418076,194.1,290996.7058823657,152338.7529545202,65.63804001732932,0
profile,tfl-numbat-2019-midweek,pm-peak,20,2.966666666666667,1,1,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2512,1800,1780,2436c9d379b10cb9,89,89,0,0,68,21,2.2666666666666666,25,19,2.8666666666666667,2,true,712,6,25,25,23,1,1,0,0,2,1,true,226,48.466479400749066,245.53333333333333,430792.38444089034,204544.41963548798,67.80535641519387,0
profile,tfl-numbat-2019-midweek,pm-peak,20,2.966666666666667,1,1,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2512,1800,1780,2436c9d379b10cb9,89,89,0,0,68,21,2.2666666666666666,25,19,2.8666666666666667,2,true,712,6,25,25,23,1,1,0,0,2,1,true,226,48.466479400749066,245.53333333333333,430792.38444089034,204544.41963548798,67.80535641519387,0
profile,tfl-numbat-2019-midweek,pm-peak,20,2.966666666666667,1,2,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2299,1800,1780,fe3e8bbb848e718e,89,89,0,0,68,21,2.2666666666666666,26,18,2.8,3,true,499,6,27,27,23,1,1,0,0,2,1,true,96,39.698876404494385,159.33333333333334,433884.7278402153,192967.76890033155,69.2163994075626,0
profile,tfl-numbat-2019-midweek,pm-peak,20,2.966666666666667,1,2,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2299,1800,1780,fe3e8bbb848e718e,89,89,0,0,68,21,2.2666666666666666,26,18,2.8,3,true,499,6,27,27,23,1,1,0,0,2,1,true,96,39.698876404494385,159.33333333333334,433809.7278402145,190054.453494605,69.53592477645302,0
profile,tfl-numbat-2019-midweek,pm-peak,20,2.966666666666667,1,3,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2340,1800,1780,46810ad37025e12d,89,89,0,0,69,20,2.3,24,20,3,0,true,540,6,27,27,24,1,1,0,0,2,1,true,88,61.506741573033715,210.26666666666668,435516.29290786776,180820.99960388153,70.66200572303767,0
profile,tfl-numbat-2019-midweek,pm-peak,20,2.966666666666667,1,3,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2340,1800,1780,46810ad37025e12d,89,89,0,0,69,20,2.3,24,20,3,0,true,540,6,27,27,24,1,1,0,0,2,1,true,88,61.506741573033715,210.26666666666668,435516.29290786776,180820.99960388153,70.66200572303767,0
profile,tfl-numbat-2019-midweek,pm-peak,15,3.966666666666667,1,1,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2417,1800,1785,0208aa8245ceb755,119,119,0,0,92,27,3.066666666666667,32,27,4,0,true,617,7,34,34,29,1,1,0,0,2,1,true,172,53.09957983193278,216.5,579403.9326365836,203565.94787544393,74.00079454623199,0
profile,tfl-numbat-2019-midweek,pm-peak,15,3.966666666666667,1,1,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2417,1800,1785,0208aa8245ceb755,119,119,0,0,92,27,3.066666666666667,32,27,4,0,true,617,7,34,34,29,1,1,0,0,2,1,true,172,53.09957983193278,216.5,579403.9326365836,203565.94787544393,74.00079454623199,0
profile,tfl-numbat-2019-midweek,pm-peak,15,3.966666666666667,1,2,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2512,1800,1785,613074b0e2e84676,119,119,0,0,92,27,3.066666666666667,32,27,4,0,true,712,7,36,36,33,1,1,0,0,2,1,true,150,50.424089635854344,174.75,593612.9612781453,269736.83521000994,68.75694691685601,0
profile,tfl-numbat-2019-midweek,pm-peak,15,3.966666666666667,1,2,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2512,1800,1785,613074b0e2e84676,119,119,0,0,91,28,3.033333333333333,32,27,3.933333333333333,1,true,712,8,36,36,33,1,1,0,0,2,1,true,150,51.49817927170868,174.75,593687.9612781304,274322.37215160276,68.39641631134918,0
profile,tfl-numbat-2019-midweek,pm-peak,15,3.966666666666667,1,3,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2624,1800,1785,51241ebba9303aac,119,119,0,0,87,32,2.9,33,26,3.6,6,true,824,9,36,36,32,1,1,0,0,2,1,true,160,69.54495798319327,226.63333333333333,616794.1479345477,254438.70367627594,70.79555675548232,0
profile,tfl-numbat-2019-midweek,pm-peak,15,3.966666666666667,1,3,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2624,1800,1785,51241ebba9303aac,119,119,0,0,87,32,2.9,33,26,3.6,6,true,824,9,36,36,32,1,1,0,0,2,1,true,160,69.54495798319327,226.63333333333333,616794.1479345477,254438.70367627594,70.79555675548232,0
profile,tfl-numbat-2019-midweek,pm-peak,12,4.966666666666667,1,1,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2309,1800,1788,d813e5a9585edb2f,149,149,0,0,111,38,3.7,41,33,4.666666666666667,5,true,509,8,41,41,36,1,1,0,0,2,1,true,66,56.03903803131991,258.31666666666666,716014.9795161504,227362.35303744083,75.89910789757873,0
profile,tfl-numbat-2019-midweek,pm-peak,12,4.966666666666667,1,1,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2309,1800,1788,d813e5a9585edb2f,149,149,0,0,112,37,3.7333333333333334,41,33,4.733333333333333,4,true,509,8,41,41,36,1,1,0,0,2,1,true,66,55.22091722595078,258.31666666666666,715939.9795161339,226729.6842713411,75.94812976579914,0
profile,tfl-numbat-2019-midweek,pm-peak,12,4.966666666666667,1,2,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2306,1800,1788,297a5298546de8ab,149,149,0,0,111,38,3.7,36,38,5,0,true,506,10,45,45,37,1,1,0,0,2,1,true,188,64.85749440715884,239.81666666666666,729893.947919262,252506.7935234549,74.29696631207415,0
profile,tfl-numbat-2019-midweek,pm-peak,12,4.966666666666667,1,2,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2351,1800,1788,297a5298546de8ab,149,149,0,0,110,39,3.6666666666666665,36,38,4.933333333333334,1,true,551,12,45,45,37,1,1,0,0,2,1,true,188,65.45626398210291,203.63333333333333,730568.9479191091,276956.9700449454,72.51118158780444,0
profile,tfl-numbat-2019-midweek,pm-peak,12,4.966666666666667,1,3,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2694,1800,1788,48123429dd3fca57,149,149,0,0,108,41,3.6,38,36,4.666666666666667,5,true,894,12,45,45,37,1,1,0,0,2,1,true,138,81.93635346756152,283.6666666666667,758871.3758363556,314025.6080726817,70.73105686917417,0
profile,tfl-numbat-2019-midweek,pm-peak,12,4.966666666666667,1,3,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2694,1800,1788,48123429dd3fca57,149,149,0,0,108,41,3.6,38,36,4.666666666666667,5,true,894,12,45,45,37,1,1,0,0,2,1,true,138,82.18042505592841,283.6666666666667,758946.3758363163,323746.3373540007,70.09804043106253,0
profile,tfl-numbat-2019-midweek,pm-peak,10,5.966666666666667,1,1,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2671,1800,1790,7f3d0ffd68c0d35b,179,179,0,0,134,45,4.466666666666667,50,39,5.6,6,true,871,13,49,49,42,1,1,0,0,2,1,true,138,65.20567970204841,258.31666666666666,852443.7446751158,323159.6729538704,72.51116591633983,0
profile,tfl-numbat-2019-midweek,pm-peak,10,5.966666666666667,1,1,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2671,1800,1790,7f3d0ffd68c0d35b,179,179,0,0,134,45,4.466666666666667,50,39,5.6,6,true,871,12,48,48,42,1,1,0,0,2,1,true,138,66.10977653631285,258.31666666666666,852593.7446750923,329899.2717000261,72.10137674120747,0
profile,tfl-numbat-2019-midweek,pm-peak,10,5.966666666666667,1,2,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2676,1800,1790,d381100ff1da349a,179,179,0,0,133,46,4.433333333333334,40,49,6.2,-3,true,876,13,52,51,41,2,2,0,1,2,2,true,190,78.89245810055867,294.81666666666666,904279.2589294611,393637.5556689453,69.67158825269227,0
profile,tfl-numbat-2019-midweek,pm-peak,10,5.966666666666667,1,2,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2676,1800,1790,d381100ff1da349a,179,179,0,0,133,46,4.433333333333334,40,49,6.2,-3,true,876,13,52,52,41,2,2,0,1,2,2,true,190,79.04189944134079,294.81666666666666,904354.258929443,395223.6381270541,69.58830717094963,0
profile,tfl-numbat-2019-midweek,pm-peak,10,5.966666666666667,1,3,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2567,1800,1790,21d3f2b5bd5d97ab,179,179,0,0,132,47,4.4,43,46,5.933333333333334,1,true,767,17,57,57,44,2,2,0,0,1,1,true,115,95.18566108007448,364.95,917534.2091754572,396490.0859654064,69.82627433666265,0
profile,tfl-numbat-2019-midweek,pm-peak,10,5.966666666666667,1,3,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2567,1800,1790,21d3f2b5bd5d97ab,179,179,0,0,131,48,4.366666666666666,43,46,5.866666666666666,2,true,767,16,57,57,43,2,2,0,0,2,1,true,197,92.5864990689013,283.5833333333333,916859.2091757052,368969.7078362257,71.30491444432167,0
profile,tfl-numbat-2019-midweek,pm-peak,8.571429,7,1,1,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2416,1800,1799,a956252f9cc231f2,210,210,0,0,159,51,5.3,54,51,7,0,true,616,17,57,56,49,1,1,0,0,2,1,true,189,79.33182539682541,369.98333333333335,973058.1294101047,362562.77286184765,72.85436516865587,0
profile,tfl-numbat-2019-midweek,pm-peak,8.571429,7,1,1,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2416,1800,1799,a956252f9cc231f2,210,210,0,0,160,50,5.333333333333333,54,51,7.066666666666666,-1,true,616,16,57,57,49,1,1,0,0,2,1,true,208,78.89150793650794,369.98333333333335,973283.1294100411,365813.5135951605,72.68206775769362,0
profile,tfl-numbat-2019-midweek,pm-peak,8.571429,7,1,2,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2596,1800,1799,6d4c4c3b2c45e61e,210,210,0,0,156,54,5.2,49,56,7.133333333333334,-2,true,796,19,61,61,47,2,1,0,0,1,1,true,170,91.0247619047619,455.3,1065206.69924463,461280.9988079691,69.78154495470592,0
profile,tfl-numbat-2019-midweek,pm-peak,8.571429,7,1,2,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2596,1800,1799,6d4c4c3b2c45e61e,210,210,0,0,155,55,5.166666666666667,49,56,7.066666666666666,-1,true,796,19,62,62,47,2,1,0,0,2,1,true,194,93.40325396825396,483.31666666666666,1064906.69924457,477555.01611969515,69.03942500725753,0
profile,tfl-numbat-2019-midweek,pm-peak,8.571429,7,1,3,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2612,1800,1799,8a8893745def8e7a,210,210,0,0,150,60,5,46,59,6.933333333333334,1,true,812,22,66,66,51,2,1,0,0,2,1,true,183,107.26142857142857,347.28333333333336,1069528.7572307906,445163.9526734859,70.61027957930696,0
profile,tfl-numbat-2019-midweek,pm-peak,8.571429,7,1,3,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2621,1800,1799,8a8893745def8e7a,210,210,0,0,150,60,5,46,59,6.933333333333334,1,true,821,21,65,65,50,1,2,0,0,2,1,true,201,109.5331746031746,331.18333333333334,1069078.7572303957,483187.43583659525,68.87212786088537,0
profile,tfl-numbat-2019-midweek,pm-peak,7.5,7.966666666666667,1,1,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2509,1800,1792.5,812d6bdfeff7cdd8,239,239,0,0,186,53,6.2,58,61,8.533333333333333,-8,true,709,20,64,64,51,2,2,0,0,1,1,true,192.5,93.40997210599721,409.6,1119176.0119475692,469975.3430043799,70.42601753823566,0
profile,tfl-numbat-2019-midweek,pm-peak,7.5,7.966666666666667,1,1,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2543,1800,1792.5,812d6bdfeff7cdd8,239,239,0,0,185,54,6.166666666666667,58,61,8.466666666666667,-7,true,743,21,64,64,52,1,2,0,0,2,2,true,210.5,93.82907949790795,409.6,1119251.011947559,477657.32179855235,70.08861988477206,0
profile,tfl-numbat-2019-midweek,pm-peak,7.5,7.966666666666667,1,2,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2465,1800,1792.5,fe5cdc606d6c3375,239,239,0,0,172,67,5.733333333333333,63,56,7.266666666666667,11,true,665,23,70,70,55,2,2,0,0,2,2,true,183.5,102.33458856345887,376.46666666666664,1203632.8428531408,501752.31608008,70.57835800600353,0
profile,tfl-numbat-2019-midweek,pm-peak,7.5,7.966666666666667,1,2,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2547,1800,1792.5,fe5cdc606d6c3375,239,239,0,0,170,69,5.666666666666667,63,56,7.133333333333334,13,true,747,24,72,72,54,2,1,0,0,2,1,true,340.5,103.94637377963737,410.18333333333334,1202882.8428528064,563812.2246028673,68.08661353117107,0
profile,tfl-numbat-2019-midweek,pm-peak,7.5,7.966666666666667,1,3,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2722,1800,1792.5,1d267e2d1193cfce,239,239,0,0,168,71,5.6,58,61,7.333333333333333,10,true,922,26,75,75,56,2,2,0,1,1,1,true,215.5,121.74463040446305,364.96666666666664,1208468.8230307337,567564.3974971275,68.04314294704241,0
profile,tfl-numbat-2019-midweek,pm-peak,7.5,7.966666666666667,1,3,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2778,1800,1792.5,1d267e2d1193cfce,239,239,0,0,169,70,5.633333333333334,58,61,7.4,9,true,978,26,74,74,55,2,2,0,0,1,2,true,272.5,118.21101813110181,337.5833333333333,1207568.8230302732,600921.6911748649,66.77219557112358,0
profile,tfl-numbat-2019-midweek,pm-peak,6.666667,8.966666666666667,1,1,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2591,1800,1793.3333333333333,5a33a9c6710baada,269,269,0,0,200,69,6.666666666666667,63,71,9.133333333333333,-2,true,791,27,77,76,54,2,1,0,0,1,1,true,194.66666666666666,117.78835192069393,393.6666666666667,1267627.1604019976,661856.5475283221,65.69773847749825,0
profile,tfl-numbat-2019-midweek,pm-peak,6.666667,8.966666666666667,1,1,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2591,1800,1793.3333333333333,5a33a9c6710baada,269,269,0,0,200,69,6.666666666666667,63,71,9.133333333333333,-2,true,791,29,77,77,57,2,1,0,0,1,1,true,238.66666666666666,115.63835192069392,393.6666666666667,1267252.1604017476,635522.4123379831,66.60022572075266,0
profile,tfl-numbat-2019-midweek,pm-peak,6.666667,8.966666666666667,1,2,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2540,1800,1793.3333333333333,6c68acf7e422f94a,269,269,0,0,186,83,6.2,68,66,7.866666666666666,17,true,740,27,84,84,66,2,2,0,0,2,2,true,344.6666666666667,113.19628252788104,410.18333333333334,1346177.1070725047,626897.1500229483,68.2273919611217,0
profile,tfl-numbat-2019-midweek,pm-peak,6.666667,8.966666666666667,1,2,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2490,1800,1793.3333333333333,6c68acf7e422f94a,269,269,0,0,188,81,6.266666666666667,67,67,8.066666666666666,14,true,690,27,84,84,67,2,2,0,0,2,2,true,232.66666666666666,111.37100371747212,410.18333333333334,1345502.1070728886,621024.4226647173,68.42023673346625,0
profile,tfl-numbat-2019-midweek,pm-peak,6.666667,8.966666666666667,1,3,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2819,1800,1793.3333333333333,43d49a40dceca89e,269,269,0,0,185,84,6.166666666666667,62,72,8.2,12,true,1019,33,89,89,65,3,2,0,1,1,2,true,315.6666666666667,146.54368029739777,443.28333333333336,1380267.4909625398,735617.6125938646,65.23357476464909,0
profile,tfl-numbat-2019-midweek,pm-peak,6.666667,8.966666666666667,1,3,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2754,1800,1793.3333333333333,43d49a40dceca89e,269,269,0,0,188,81,6.266666666666667,62,72,8.4,9,true,954,30,87,87,68,2,2,0,1,1,2,true,306.6666666666667,140.7591697645601,412.3333333333333,1380792.4909624902,687387.2963055705,66.76365853021089,0
profile,tfl-numbat-2019-midweek,pm-peak,6,9.966666666666667,1,1,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2390,1800,1794,458ea89b24e1b419,299,299,0,0,214,85,7.133333333333334,72,77,9.466666666666667,8,true,590,36,88,88,66,2,3,0,1,1,1,true,245,131.56215161649945,463.4166666666667,1396222.7816735127,689356.3928538391,66.94652491387359,0
profile,tfl-numbat-2019-midweek,pm-peak,6,9.966666666666667,1,1,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2465,1800,1794,458ea89b24e1b419,299,299,0,0,213,86,7.1,75,74,9.2,12,true,665,35,89,89,63,3,2,0,0,2,2,true,307,131.38182831661092,431.51666666666665,1396822.7816739068,723889.2378450726,65.86574550516927,0
profile,tfl-numbat-2019-midweek,pm-peak,6,9.966666666666667,1,2,off,free-flow,strict,1,0,940GZZLUEUS,0,3900,2731,1800,1794,09e4876ac860d23a,299,299,0,0,211,88,7.033333333333333,74,75,9.133333333333333,13,true,931,34,96,95,72,2,3,0,0,2,2,true,290,131.82201783723522,447.28333333333336,1493003.9529030744,773812.8435339177,65.86345906955492,0
profile,tfl-numbat-2019-midweek,pm-peak,6,9.966666666666667,1,2,off,free-flow,none,1,0,940GZZLUEUS,0,3900,2717,1800,1794,09e4876ac860d23a,299,299,0,0,205,94,6.833333333333333,74,75,8.733333333333333,19,true,917,38,102,102,76,3,2,0,0,2,2,true,368,145.84007803790414,577.0333333333333,1493378.9529029292,820196.8960839456,64.54851927836671,0
